datum,ingredient_name,ingredient_amount
2022-01-30,cheddar,45.0
2022-01-30,citron,20.0
2022-01-30,coleslaw,400.0
2022-01-30,entrecote,3840.0
2022-01-30,fisk,420.0
2022-01-30,fläskfile,560.0
2022-01-30,halloumi,200.0
2022-01-30,hamburgarbröd,300.0
2022-01-30,hamburgardressing,90.0
2022-01-30,högrev,300.0
2022-01-30,inlagd_gurka,100.0
2022-01-30,jalapeno,20.0
2022-01-30,kalventrecote,450.0
2022-01-30,kapris,15.0
2022-01-30,krutonger,30.0
2022-01-30,kyckling,300.0
2022-01-30,kycklingvingar,750.0
2022-01-30,köttfärs,60.0
2022-01-30,linguini,900.0
2022-01-30,mixsallad,80.0
2022-01-30,morot,315.0
2022-01-30,mozarella,20.0
2022-01-30,nacho_chips,80.0
2022-01-30,oxfile,0.0
2022-01-30,paprika_grön,315.0
2022-01-30,pepparsås,270.0
2022-01-30,pizzabotten,0.0
2022-01-30,pommes_frites,5310.0
2022-01-30,remouladsås,140.0
2022-01-30,riven_ost,140.0
2022-01-30,romansallad,90.0
2022-01-30,rödlök,250.0
2022-01-30,rödvinssås,840.0
2022-01-30,srirachadressing,60.0
2022-01-30,ströbröd,180.0
2022-01-30,tomat,200.0
2022-01-30,tomatsås,0.0
2022-01-30,vetemjöl,45.0
2022-01-30,vitlökssmör,60.0
2022-01-30,zucchini,315.0
2022-01-30,ägg,180.0
2022-01-31,aioli,280.0
2022-01-31,bacon,60.0
2022-01-31,baguette,100.0
2022-01-31,bearnaisesås,35.0
2022-01-31,blomkål,15.0
2022-01-31,bröd,80.0
2022-01-31,champinjoner,80.0
2022-01-31,cheddar,45.0
2022-01-31,coleslaw,120.0
2022-01-31,fläskfile,80.0
2022-01-31,hamburgarbröd,150.0
2022-01-31,hamburgardressing,90.0
2022-01-31,högrev,300.0
2022-01-31,inlagd_gurka,60.0
2022-01-31,jalapeno,20.0
2022-01-31,kalventrecote,150.0
2022-01-31,kapris,5.0
2022-01-31,kyckling,150.0
2022-01-31,linguini,300.0
2022-01-31,mixsallad,40.0
2022-01-31,morot,15.0
2022-01-31,oxfile,40.0
2022-01-31,paprika_grön,15.0
2022-01-31,pepparsås,90.0
2022-01-31,pizzabotten,500.0
2022-01-31,pommes_frites,1340.0
2022-01-31,riven_ost,240.0
2022-01-31,rödlök,170.0
2022-01-31,rödvinssås,40.0
2022-01-31,skinka,45.0
2022-01-31,ströbröd,60.0
2022-01-31,tomat,140.0
2022-01-31,tomatsås,200.0
2022-01-31,vetemjöl,15.0
2022-01-31,vitlökssmör,30.0
2022-01-31,zucchini,15.0
2022-01-31,ägg,60.0
2022-02-01,aioli,760.0
2022-02-01,bacon,200.0
2022-02-01,baguette,700.0
2022-02-01,balsamico,5.0
2022-02-01,barn_hamburgare,180.0
2022-02-01,bearnaisesås,175.0
2022-02-01,blomkål,75.0
2022-02-01,blåbär,30.0
2022-02-01,bröd,160.0
2022-02-01,caesardressing,40.0
2022-02-01,champinjoner,240.0
2022-02-01,cheddar,135.0
2022-02-01,chokladkaka,80.0
2022-02-01,chokladsås,60.0
2022-02-01,citron,10.0
2022-02-01,coleslaw,520.0
2022-02-01,entrecote,480.0
2022-02-01,fisk,210.0
2022-02-01,fläskfile,400.0
2022-02-01,grädde,30.0
2022-02-01,halkidiki_oliver,90.0
2022-02-01,halloumi,200.0
2022-02-01,hamburgarbröd,650.0
2022-02-01,hamburgardressing,270.0
2022-02-01,högrev,900.0
2022-02-01,inlagd_gurka,220.0
2022-02-01,jalapeno,80.0
2022-02-01,kalamata_oliver,90.0
2022-02-01,kalventrecote,150.0
2022-02-01,kapris,5.0
2022-02-01,krutonger,30.0
2022-02-01,kyckling,450.0
2022-02-01,kycklingvingar,300.0
2022-02-01,lakritsglass,70.0
2022-02-01,linguini,300.0
2022-02-01,mixsallad,60.0
2022-02-01,morot,75.0
2022-02-01,mozarella,20.0
2022-02-01,oxfile,160.0
2022-02-01,paprika_grön,75.0
2022-02-01,pepparsås,90.0
2022-02-01,pizzabotten,1500.0
2022-02-01,pommes_frites,3600.0
2022-02-01,remouladsås,70.0
2022-02-01,riven_ost,800.0
2022-02-01,romansallad,90.0
2022-02-01,rödlök,570.0
2022-02-01,rödvinssås,200.0
2022-02-01,skinka,90.0
2022-02-01,srirachadressing,60.0
2022-02-01,ströbröd,60.0
2022-02-01,tomat,460.0
2022-02-01,tomatsås,600.0
2022-02-01,vaniljglass,150.0
2022-02-01,vetemjöl,15.0
2022-02-01,vitlökssmör,150.0
2022-02-01,zucchini,75.0
2022-02-01,ägg,60.0
2022-02-02,aioli,160.0
2022-02-02,bacon,60.0
2022-02-02,bearnaisesås,70.0
2022-02-02,blomkål,30.0
2022-02-02,cheddar,45.0
2022-02-02,coleslaw,160.0
2022-02-02,entrecote,240.0
2022-02-02,fläskfile,160.0
2022-02-02,halloumi,100.0
2022-02-02,hamburgarbröd,200.0
2022-02-02,hamburgardressing,90.0
2022-02-02,högrev,300.0
2022-02-02,inlagd_gurka,80.0
2022-02-02,morot,30.0
2022-02-02,paprika_grön,30.0
2022-02-02,pommes_frites,1080.0
2022-02-02,rödlök,120.0
2022-02-02,rödvinssås,80.0
2022-02-02,srirachadressing,30.0
2022-02-02,tomat,80.0
2022-02-02,zucchini,30.0
2022-02-03,aioli,520.0
2022-02-03,bacon,60.0
2022-02-03,baguette,50.0
2022-02-03,balsamico,0.0
2022-02-03,bearnaisesås,70.0
2022-02-03,blomkål,30.0
2022-02-03,bröd,320.0
2022-02-03,caesardressing,0.0
2022-02-03,champinjoner,0.0
2022-02-03,cheddar,45.0
2022-02-03,coleslaw,160.0
2022-02-03,entrecote,240.0
2022-02-03,fläskfile,240.0
2022-02-03,hamburgarbröd,150.0
2022-02-03,hamburgardressing,90.0
2022-02-03,högrev,300.0
2022-02-03,inlagd_gurka,60.0
2022-02-03,krutonger,0.0
2022-02-03,kyckling,600.0
2022-02-03,kycklingvingar,150.0
2022-02-03,mixsallad,80.0
2022-02-03,morot,30.0
2022-02-03,mozarella,0.0
2022-02-03,paprika_grön,30.0
2022-02-03,pizzabotten,0.0
2022-02-03,pommes_frites,1710.0
2022-02-03,riven_ost,0.0
2022-02-03,romansallad,0.0
2022-02-03,rödlök,170.0
2022-02-03,rödvinssås,80.0
2022-02-03,skinka,0.0
2022-02-03,tomat,140.0
2022-02-03,tomatsås,0.0
2022-02-03,zucchini,30.0
2022-02-04,aioli,560.0
2022-02-04,bacon,200.0
2022-02-04,baguette,50.0
2022-02-04,bearnaisesås,35.0
2022-02-04,blomkål,90.0
2022-02-04,bröd,80.0
2022-02-04,champinjoner,80.0
2022-02-04,cheddar,150.0
2022-02-04,coleslaw,440.0
2022-02-04,entrecote,240.0
2022-02-04,fläskfile,400.0
2022-02-04,halkidiki_oliver,45.0
2022-02-04,halloumi,100.0
2022-02-04,hamburgarbröd,550.0
2022-02-04,hamburgardressing,300.0
2022-02-04,högrev,1000.0
2022-02-04,inlagd_gurka,220.0
2022-02-04,jalapeno,40.0
2022-02-04,kalamata_oliver,45.0
2022-02-04,kyckling,150.0
2022-02-04,linguini,1500.0
2022-02-04,mixsallad,20.0
2022-02-04,morot,90.0
2022-02-04,oxfile,80.0
2022-02-04,paprika_grön,90.0
2022-02-04,pepparsås,450.0
2022-02-04,pizzabotten,500.0
2022-02-04,pommes_frites,2340.0
2022-02-04,riven_ost,200.0
2022-02-04,rödlök,430.0
2022-02-04,rödvinssås,40.0
2022-02-04,srirachadressing,30.0
2022-02-04,tomat,320.0
2022-02-04,tomatsås,200.0
2022-02-04,vitlökssmör,0.0
2022-02-04,zucchini,90.0
2022-02-05,aioli,160.0
2022-02-05,bacon,80.0
2022-02-05,bearnaisesås,70.0
2022-02-05,blomkål,135.0
2022-02-05,champinjoner,40.0
2022-02-05,cheddar,60.0
2022-02-05,coleslaw,160.0
2022-02-05,entrecote,240.0
2022-02-05,fläskfile,720.0
2022-02-05,hamburgarbröd,200.0
2022-02-05,hamburgardressing,120.0
2022-02-05,högrev,400.0
2022-02-05,inlagd_gurka,80.0
2022-02-05,jalapeno,20.0
2022-02-05,linguini,2100.0
2022-02-05,morot,135.0
2022-02-05,oxfile,40.0
2022-02-05,paprika_grön,135.0
2022-02-05,pepparsås,630.0
2022-02-05,pizzabotten,250.0
2022-02-05,pommes_frites,1080.0
2022-02-05,riven_ost,100.0
2022-02-05,rödlök,160.0
2022-02-05,rödvinssås,80.0
2022-02-05,tomat,120.0
2022-02-05,tomatsås,100.0
2022-02-05,zucchini,135.0
2022-02-06,aioli,320.0
2022-02-06,bacon,80.0
2022-02-06,baguette,100.0
2022-02-06,bearnaisesås,280.0
2022-02-06,blomkål,75.0
2022-02-06,champinjoner,80.0
2022-02-06,cheddar,60.0
2022-02-06,coleslaw,240.0
2022-02-06,entrecote,960.0
2022-02-06,fläskfile,80.0
2022-02-06,halkidiki_oliver,45.0
2022-02-06,halloumi,100.0
2022-02-06,hamburgarbröd,250.0
2022-02-06,hamburgardressing,120.0
2022-02-06,högrev,400.0
2022-02-06,inlagd_gurka,100.0
2022-02-06,jalapeno,40.0
2022-02-06,kalamata_oliver,45.0
2022-02-06,kalventrecote,600.0
2022-02-06,kapris,20.0
2022-02-06,kycklingvingar,150.0
2022-02-06,linguini,300.0
2022-02-06,mixsallad,80.0
2022-02-06,morot,75.0
2022-02-06,oxfile,80.0
2022-02-06,paprika_grön,75.0
2022-02-06,pepparsås,90.0
2022-02-06,pizzabotten,500.0
2022-02-06,pommes_frites,2560.0
2022-02-06,riven_ost,200.0
2022-02-06,rödlök,310.0
2022-02-06,rödvinssås,320.0
2022-02-06,srirachadressing,30.0
2022-02-06,ströbröd,240.0
2022-02-06,tomat,260.0
2022-02-06,tomatsås,200.0
2022-02-06,vetemjöl,60.0
2022-02-06,zucchini,75.0
2022-02-06,ägg,240.0
2022-02-07,aioli,400.0
2022-02-07,bacon,40.0
2022-02-07,baguette,200.0
2022-02-07,bearnaisesås,210.0
2022-02-07,blomkål,90.0
2022-02-07,bröd,160.0
2022-02-07,champinjoner,80.0
2022-02-07,cheddar,30.0
2022-02-07,citron,10.0
2022-02-07,coleslaw,120.0
2022-02-07,entrecote,480.0
2022-02-07,fisk,210.0
2022-02-07,fläskfile,560.0
2022-02-07,halkidiki_oliver,45.0
2022-02-07,hamburgarbröd,100.0
2022-02-07,hamburgardressing,60.0
2022-02-07,högrev,200.0
2022-02-07,inlagd_gurka,40.0
2022-02-07,jalapeno,60.0
2022-02-07,kalamata_oliver,45.0
2022-02-07,kalventrecote,150.0
2022-02-07,kapris,5.0
2022-02-07,kyckling,300.0
2022-02-07,kycklingvingar,150.0
2022-02-07,köttfärs,120.0
2022-02-07,linguini,300.0
2022-02-07,mixsallad,60.0
2022-02-07,morot,90.0
2022-02-07,nacho_chips,160.0
2022-02-07,oxfile,40.0
2022-02-07,paprika_grön,90.0
2022-02-07,pepparsås,90.0
2022-02-07,pizzabotten,500.0
2022-02-07,pommes_frites,1980.0
2022-02-07,remouladsås,70.0
2022-02-07,riven_ost,360.0
2022-02-07,rödlök,160.0
2022-02-07,rödvinssås,240.0
2022-02-07,skinka,45.0
2022-02-07,ströbröd,60.0
2022-02-07,tomat,140.0
2022-02-07,tomatsås,200.0
2022-02-07,vetemjöl,15.0
2022-02-07,vitlökssmör,30.0
2022-02-07,zucchini,90.0
2022-02-07,ägg,60.0
2022-02-08,aioli,80.0
2022-02-08,baguette,200.0
2022-02-08,barn_hamburgare,90.0
2022-02-08,bearnaisesås,105.0
2022-02-08,blomkål,75.0
2022-02-08,blåbär,15.0
2022-02-08,champinjoner,80.0
2022-02-08,chokladkaka,80.0
2022-02-08,chokladsås,30.0
2022-02-08,entrecote,480.0
2022-02-08,fläskfile,320.0
2022-02-08,halkidiki_oliver,90.0
2022-02-08,hamburgarbröd,50.0
2022-02-08,jalapeno,40.0
2022-02-08,kalamata_oliver,90.0
2022-02-08,lakritsglass,70.0
2022-02-08,linguini,600.0
2022-02-08,morot,75.0
2022-02-08,oxfile,80.0
2022-02-08,paprika_grön,75.0
2022-02-08,pepparsås,180.0
2022-02-08,pizzabotten,500.0
2022-02-08,pommes_frites,630.0
2022-02-08,riven_ost,240.0
2022-02-08,rödlök,80.0
2022-02-08,rödvinssås,120.0
2022-02-08,tomat,80.0
2022-02-08,tomatsås,200.0
2022-02-08,vitlökssmör,30.0
2022-02-08,zucchini,75.0
2022-02-09,aioli,40.0
2022-02-09,bacon,20.0
2022-02-09,cheddar,15.0
2022-02-09,coleslaw,40.0
2022-02-09,hamburgarbröd,50.0
2022-02-09,hamburgardressing,30.0
2022-02-09,högrev,100.0
2022-02-09,inlagd_gurka,20.0
2022-02-09,pommes_frites,180.0
2022-02-09,rödlök,30.0
2022-02-09,tomat,20.0
2022-02-10,aioli,200.0
2022-02-10,bacon,40.0
2022-02-10,baguette,250.0
2022-02-10,bearnaisesås,175.0
2022-02-10,blomkål,30.0
2022-02-10,bröd,80.0
2022-02-10,champinjoner,80.0
2022-02-10,cheddar,30.0
2022-02-10,coleslaw,80.0
2022-02-10,entrecote,480.0
2022-02-10,halkidiki_oliver,45.0
2022-02-10,hamburgarbröd,100.0
2022-02-10,hamburgardressing,60.0
2022-02-10,högrev,200.0
2022-02-10,inlagd_gurka,40.0
2022-02-10,jalapeno,40.0
2022-02-10,kalamata_oliver,45.0
2022-02-10,kalventrecote,450.0
2022-02-10,kapris,15.0
2022-02-10,kyckling,150.0
2022-02-10,mixsallad,80.0
2022-02-10,morot,30.0
2022-02-10,oxfile,80.0
2022-02-10,paprika_grön,30.0
2022-02-10,pizzabotten,500.0
2022-02-10,pommes_frites,1440.0
2022-02-10,riven_ost,280.0
2022-02-10,rödlök,220.0
2022-02-10,rödvinssås,200.0
2022-02-10,ströbröd,180.0
2022-02-10,tomat,200.0
2022-02-10,tomatsås,200.0
2022-02-10,vetemjöl,45.0
2022-02-10,vitlökssmör,60.0
2022-02-10,zucchini,30.0
2022-02-10,ägg,180.0
2022-02-11,aioli,160.0
2022-02-11,bacon,100.0
2022-02-11,baguette,200.0
2022-02-11,balsamico,5.0
2022-02-11,bearnaisesås,280.0
2022-02-11,blomkål,75.0
2022-02-11,caesardressing,40.0
2022-02-11,champinjoner,40.0
2022-02-11,cheddar,60.0
2022-02-11,chili,5.0
2022-02-11,coleslaw,160.0
2022-02-11,entrecote,720.0
2022-02-11,fläskfile,320.0
2022-02-11,hamburgarbröd,200.0
2022-02-11,hamburgardressing,120.0
2022-02-11,högrev,400.0
2022-02-11,inlagd_gurka,80.0
2022-02-11,kalventrecote,450.0
2022-02-11,kapris,15.0
2022-02-11,krutonger,30.0
2022-02-11,kyckling,150.0
2022-02-11,linguini,300.0
2022-02-11,mixsallad,60.0
2022-02-11,morot,75.0
2022-02-11,mozarella,20.0
2022-02-11,paprika_grön,75.0
2022-02-11,pesto,30.0
2022-02-11,pommes_frites,2160.0
2022-02-11,riven_ost,80.0
2022-02-11,romansallad,90.0
2022-02-11,rödlök,200.0
2022-02-11,rödvinssås,320.0
2022-02-11,soltorkade_tomater,30.0
2022-02-11,stekolja,10.0
2022-02-11,ströbröd,180.0
2022-02-11,tomat,160.0
2022-02-11,vetemjöl,45.0
2022-02-11,vitlök,5.0
2022-02-11,vitlökssmör,60.0
2022-02-11,zucchini,75.0
2022-02-11,ägg,180.0
2022-02-12,aioli,0.0
2022-02-12,baguette,0.0
2022-02-12,bearnaisesås,70.0
2022-02-12,blomkål,60.0
2022-02-12,entrecote,480.0
2022-02-12,fläskfile,160.0
2022-02-12,halkidiki_oliver,0.0
2022-02-12,kalamata_oliver,0.0
2022-02-12,linguini,600.0
2022-02-12,morot,60.0
2022-02-12,paprika_grön,60.0
2022-02-12,pepparsås,180.0
2022-02-12,pommes_frites,360.0
2022-02-12,rödvinssås,80.0
2022-02-12,zucchini,60.0
2022-02-13,aioli,760.0
2022-02-13,bacon,320.0
2022-02-13,baguette,650.0
2022-02-13,balsamico,15.0
2022-02-13,barn_hamburgare,90.0
2022-02-13,bearnaisesås,665.0
2022-02-13,blomkål,285.0
2022-02-13,blåbär,45.0
2022-02-13,caesardressing,120.0
2022-02-13,champinjoner,280.0
2022-02-13,cheddar,195.0
2022-02-13,chili,10.0
2022-02-13,chokladkaka,160.0
2022-02-13,chokladsås,90.0
2022-02-13,citron,20.0
2022-02-13,coleslaw,560.0
2022-02-13,entrecote,2640.0
2022-02-13,fisk,420.0
2022-02-13,fläskfile,800.0
2022-02-13,grädde,30.0
2022-02-13,hamburgarbröd,700.0
2022-02-13,hamburgardressing,390.0
2022-02-13,högrev,1300.0
2022-02-13,inlagd_gurka,260.0
2022-02-13,jalapeno,160.0
2022-02-13,kalventrecote,900.0
2022-02-13,kapris,30.0
2022-02-13,krutonger,90.0
2022-02-13,kyckling,450.0
2022-02-13,kycklingvingar,150.0
2022-02-13,köttfärs,240.0
2022-02-13,lakritsglass,140.0
2022-02-13,linguini,2400.0
2022-02-13,mixsallad,120.0
2022-02-13,morot,285.0
2022-02-13,mozarella,60.0
2022-02-13,nacho_chips,320.0
2022-02-13,oxfile,160.0
2022-02-13,paprika_grön,285.0
2022-02-13,pepparsås,540.0
2022-02-13,pesto,60.0
2022-02-13,pizzabotten,1250.0
2022-02-13,pommes_frites,6430.0
2022-02-13,remouladsås,140.0
2022-02-13,riven_ost,980.0
2022-02-13,romansallad,270.0
2022-02-13,rödlök,730.0
2022-02-13,rödvinssås,760.0
2022-02-13,skinka,45.0
2022-02-13,soltorkade_tomater,60.0
2022-02-13,stekolja,20.0
2022-02-13,ströbröd,360.0
2022-02-13,tomat,600.0
2022-02-13,tomatsås,500.0
2022-02-13,vaniljglass,150.0
2022-02-13,vetemjöl,90.0
2022-02-13,vitlök,10.0
2022-02-13,vitlökssmör,180.0
2022-02-13,zucchini,285.0
2022-02-13,ägg,360.0
2022-02-14,aioli,280.0
2022-02-14,bacon,120.0
2022-02-14,baguette,500.0
2022-02-14,balsamico,5.0
2022-02-14,bearnaisesås,210.0
2022-02-14,blomkål,105.0
2022-02-14,blåbär,15.0
2022-02-14,bröd,80.0
2022-02-14,caesardressing,40.0
2022-02-14,champinjoner,0.0
2022-02-14,cheddar,75.0
2022-02-14,chokladkaka,80.0
2022-02-14,chokladsås,30.0
2022-02-14,citron,20.0
2022-02-14,coleslaw,200.0
2022-02-14,entrecote,240.0
2022-02-14,fisk,420.0
2022-02-14,fläskfile,720.0
2022-02-14,hamburgarbröd,250.0
2022-02-14,hamburgardressing,150.0
2022-02-14,högrev,500.0
2022-02-14,inlagd_gurka,100.0
2022-02-14,jalapeno,0.0
2022-02-14,kalventrecote,300.0
2022-02-14,kapris,10.0
2022-02-14,krutonger,30.0
2022-02-14,kyckling,300.0
2022-02-14,lakritsglass,70.0
2022-02-14,linguini,900.0
2022-02-14,mixsallad,60.0
2022-02-14,morot,105.0
2022-02-14,mozarella,20.0
2022-02-14,oxfile,0.0
2022-02-14,paprika_grön,105.0
2022-02-14,pepparsås,270.0
2022-02-14,pizzabotten,0.0
2022-02-14,pommes_frites,2520.0
2022-02-14,remouladsås,140.0
2022-02-14,riven_ost,200.0
2022-02-14,romansallad,90.0
2022-02-14,rödlök,230.0
2022-02-14,rödvinssås,240.0
2022-02-14,ströbröd,120.0
2022-02-14,tomat,180.0
2022-02-14,tomatsås,0.0
2022-02-14,vetemjöl,30.0
2022-02-14,vitlökssmör,150.0
2022-02-14,zucchini,105.0
2022-02-14,ägg,120.0
2022-02-15,aioli,240.0
2022-02-15,bacon,40.0
2022-02-15,baguette,300.0
2022-02-15,bearnaisesås,175.0
2022-02-15,blomkål,75.0
2022-02-15,bröd,80.0
2022-02-15,champinjoner,120.0
2022-02-15,cheddar,30.0
2022-02-15,chili,5.0
2022-02-15,citron,30.0
2022-02-15,coleslaw,160.0
2022-02-15,entrecote,240.0
2022-02-15,fisk,630.0
2022-02-15,fläskfile,560.0
2022-02-15,halloumi,200.0
2022-02-15,hamburgarbröd,200.0
2022-02-15,hamburgardressing,60.0
2022-02-15,högrev,200.0
2022-02-15,inlagd_gurka,80.0
2022-02-15,jalapeno,20.0
2022-02-15,kalventrecote,150.0
2022-02-15,kapris,5.0
2022-02-15,kyckling,150.0
2022-02-15,linguini,600.0
2022-02-15,mixsallad,40.0
2022-02-15,morot,75.0
2022-02-15,oxfile,40.0
2022-02-15,paprika_grön,75.0
2022-02-15,pepparsås,90.0
2022-02-15,pesto,30.0
2022-02-15,pizzabotten,500.0
2022-02-15,pommes_frites,2340.0
2022-02-15,remouladsås,210.0
2022-02-15,riven_ost,320.0
2022-02-15,rödlök,200.0
2022-02-15,rödvinssås,200.0
2022-02-15,skinka,45.0
2022-02-15,soltorkade_tomater,30.0
2022-02-15,srirachadressing,60.0
2022-02-15,stekolja,10.0
2022-02-15,ströbröd,60.0
2022-02-15,tomat,160.0
2022-02-15,tomatsås,200.0
2022-02-15,vetemjöl,15.0
2022-02-15,vitlök,5.0
2022-02-15,vitlökssmör,90.0
2022-02-15,zucchini,75.0
2022-02-15,ägg,60.0
2022-02-16,aioli,640.0
2022-02-16,bacon,220.0
2022-02-16,bearnaisesås,455.0
2022-02-16,blomkål,180.0
2022-02-16,blåbär,30.0
2022-02-16,bröd,160.0
2022-02-16,champinjoner,40.0
2022-02-16,cheddar,165.0
2022-02-16,chokladsås,60.0
2022-02-16,citron,20.0
2022-02-16,coleslaw,440.0
2022-02-16,entrecote,1440.0
2022-02-16,fisk,420.0
2022-02-16,fläskfile,960.0
2022-02-16,grädde,60.0
2022-02-16,hamburgarbröd,550.0
2022-02-16,hamburgardressing,330.0
2022-02-16,högrev,1100.0
2022-02-16,inlagd_gurka,220.0
2022-02-16,kalventrecote,150.0
2022-02-16,kapris,5.0
2022-02-16,kyckling,300.0
2022-02-16,mixsallad,60.0
2022-02-16,morot,180.0
2022-02-16,paprika_grön,180.0
2022-02-16,pizzabotten,250.0
2022-02-16,pommes_frites,5260.0
2022-02-16,remouladsås,140.0
2022-02-16,riven_ost,100.0
2022-02-16,rödlök,390.0
2022-02-16,rödvinssås,520.0
2022-02-16,skinka,45.0
2022-02-16,ströbröd,60.0
2022-02-16,tomat,280.0
2022-02-16,tomatsås,100.0
2022-02-16,vaniljglass,300.0
2022-02-16,vetemjöl,15.0
2022-02-16,zucchini,180.0
2022-02-16,ägg,60.0
2022-02-17,aioli,280.0
2022-02-17,bacon,60.0
2022-02-17,bearnaisesås,175.0
2022-02-17,blomkål,75.0
2022-02-17,bröd,160.0
2022-02-17,champinjoner,80.0
2022-02-17,cheddar,45.0
2022-02-17,chili,5.0
2022-02-17,coleslaw,120.0
2022-02-17,entrecote,480.0
2022-02-17,fläskfile,320.0
2022-02-17,hamburgarbröd,150.0
2022-02-17,hamburgardressing,90.0
2022-02-17,högrev,300.0
2022-02-17,inlagd_gurka,60.0
2022-02-17,kalventrecote,300.0
2022-02-17,kapris,10.0
2022-02-17,kyckling,300.0
2022-02-17,linguini,900.0
2022-02-17,mixsallad,80.0
2022-02-17,morot,75.0
2022-02-17,paprika_grön,75.0
2022-02-17,pepparsås,180.0
2022-02-17,pesto,30.0
2022-02-17,pizzabotten,250.0
2022-02-17,pommes_frites,1800.0
2022-02-17,riven_ost,100.0
2022-02-17,rödlök,170.0
2022-02-17,rödvinssås,200.0
2022-02-17,skinka,45.0
2022-02-17,soltorkade_tomater,30.0
2022-02-17,stekolja,10.0
2022-02-17,ströbröd,120.0
2022-02-17,tomat,140.0
2022-02-17,tomatsås,100.0
2022-02-17,vetemjöl,30.0
2022-02-17,vitlök,5.0
2022-02-17,zucchini,75.0
2022-02-17,ägg,120.0
2022-02-18,aioli,40.0
2022-02-18,bacon,20.0
2022-02-18,baguette,200.0
2022-02-18,barn_hamburgare,180.0
2022-02-18,bearnaisesås,350.0
2022-02-18,blomkål,150.0
2022-02-18,champinjoner,120.0
2022-02-18,cheddar,15.0
2022-02-18,citron,10.0
2022-02-18,coleslaw,40.0
2022-02-18,entrecote,1920.0
2022-02-18,fisk,210.0
2022-02-18,fläskfile,240.0
2022-02-18,hamburgarbröd,150.0
2022-02-18,hamburgardressing,30.0
2022-02-18,högrev,100.0
2022-02-18,inlagd_gurka,20.0
2022-02-18,jalapeno,20.0
2022-02-18,kalventrecote,150.0
2022-02-18,kapris,5.0
2022-02-18,linguini,300.0
2022-02-18,mixsallad,20.0
2022-02-18,morot,150.0
2022-02-18,oxfile,40.0
2022-02-18,paprika_grön,150.0
2022-02-18,pepparsås,90.0
2022-02-18,pizzabotten,750.0
2022-02-18,pommes_frites,2340.0
2022-02-18,remouladsås,70.0
2022-02-18,riven_ost,380.0
2022-02-18,rödlök,90.0
2022-02-18,rödvinssås,400.0
2022-02-18,skinka,90.0
2022-02-18,ströbröd,60.0
2022-02-18,tomat,80.0
2022-02-18,tomatsås,300.0
2022-02-18,vetemjöl,15.0
2022-02-18,vitlökssmör,60.0
2022-02-18,zucchini,150.0
2022-02-18,ägg,60.0
2022-02-19,aioli,160.0
2022-02-19,baguette,100.0
2022-02-19,bearnaisesås,35.0
2022-02-19,bröd,80.0
2022-02-19,coleslaw,80.0
2022-02-19,kalventrecote,150.0
2022-02-19,kapris,5.0
2022-02-19,kyckling,150.0
2022-02-19,kycklingvingar,300.0
2022-02-19,mixsallad,40.0
2022-02-19,pommes_frites,360.0
2022-02-19,rödlök,40.0
2022-02-19,rödvinssås,40.0
2022-02-19,ströbröd,60.0
2022-02-19,tomat,40.0
2022-02-19,vetemjöl,15.0
2022-02-19,ägg,60.0
2022-02-20,aioli,1360.0
2022-02-20,bacon,440.0
2022-02-20,baguette,300.0
2022-02-20,balsamico,30.0
2022-02-20,bearnaisesås,875.0
2022-02-20,blomkål,345.0
2022-02-20,bröd,240.0
2022-02-20,caesardressing,240.0
2022-02-20,champinjoner,80.0
2022-02-20,cheddar,240.0
2022-02-20,chili,5.0
2022-02-20,citron,30.0
2022-02-20,coleslaw,840.0
2022-02-20,entrecote,3120.0
2022-02-20,fisk,630.0
2022-02-20,fläskfile,1040.0
2022-02-20,grädde,30.0
2022-02-20,halkidiki_oliver,135.0
2022-02-20,halloumi,200.0
2022-02-20,hamburgarbröd,900.0
2022-02-20,hamburgardressing,480.0
2022-02-20,högrev,1600.0
2022-02-20,inlagd_gurka,360.0
2022-02-20,jalapeno,80.0
2022-02-20,kalamata_oliver,135.0
2022-02-20,kalventrecote,1350.0
2022-02-20,kapris,45.0
2022-02-20,krutonger,180.0
2022-02-20,kyckling,1350.0
2022-02-20,kycklingvingar,450.0
2022-02-20,köttfärs,240.0
2022-02-20,linguini,2400.0
2022-02-20,mixsallad,240.0
2022-02-20,morot,345.0
2022-02-20,mozarella,120.0
2022-02-20,nacho_chips,320.0
2022-02-20,pannkakor,130.0
2022-02-20,paprika_grön,345.0
2022-02-20,pepparsås,630.0
2022-02-20,pesto,30.0
2022-02-20,pizzabotten,250.0
2022-02-20,pommes_frites,8820.0
2022-02-20,remouladsås,210.0
2022-02-20,riven_ost,340.0
2022-02-20,romansallad,540.0
2022-02-20,rödlök,900.0
2022-02-20,rödvinssås,1000.0
2022-02-20,skinka,45.0
2022-02-20,soltorkade_tomater,30.0
2022-02-20,srirachadressing,60.0
2022-02-20,stekolja,10.0
2022-02-20,ströbröd,540.0
2022-02-20,tomat,720.0
2022-02-20,tomatsås,100.0
2022-02-20,vaniljglass,50.0
2022-02-20,vetemjöl,135.0
2022-02-20,vitlök,5.0
2022-02-20,zucchini,345.0
2022-02-20,ägg,540.0
2022-02-21,aioli,200.0
2022-02-21,bacon,60.0
2022-02-21,baguette,550.0
2022-02-21,balsamico,10.0
2022-02-21,bearnaisesås,315.0
2022-02-21,blomkål,90.0
2022-02-21,caesardressing,80.0
2022-02-21,cheddar,15.0
