Datum;temp;weather_main
2022-01-20 13:00:00 +0000 UTC;1.42;Clouds
2022-01-20 14:00:00 +0000 UTC;0.8;Clouds
2022-01-20 15:00:00 +0000 UTC;-0.78;Snow
2022-01-20 16:00:00 +0000 UTC;0.51;Clouds
2022-01-20 17:00:00 +0000 UTC;0.85;Clouds
2022-01-20 18:00:00 +0000 UTC;1.04;Clear
2022-01-20 19:00:00 +0000 UTC;0.17;Clear
2022-01-20 20:00:00 +0000 UTC;0.78;Clear
2022-01-20 21:00:00 +0000 UTC;-0.27;Clear
2022-01-20 22:00:00 +0000 UTC;0.47;Clear
2022-01-20 23:00:00 +0000 UTC;-0.85;Clear
2022-01-21 00:00:00 +0000 UTC;0.57;Clear
2022-01-21 01:00:00 +0000 UTC;2.23;Clouds
2022-01-21 02:00:00 +0000 UTC;1.01;Clouds
2022-01-21 03:00:00 +0000 UTC;0.95;Clear
2022-01-21 04:00:00 +0000 UTC;1;Clear
2022-01-21 05:00:00 +0000 UTC;1.07;Clear
2022-01-21 06:00:00 +0000 UTC;1.32;Clear
2022-01-21 07:00:00 +0000 UTC;0.86;Clear
2022-01-21 08:00:00 +0000 UTC;2.37;Clear
2022-01-21 09:00:00 +0000 UTC;2.74;Clear
2022-01-21 10:00:00 +0000 UTC;4.14;Clear
2022-01-21 11:00:00 +0000 UTC;4.96;Clear
2022-01-21 12:00:00 +0000 UTC;5.14;Clear
2022-01-21 13:00:00 +0000 UTC;5.78;Clear
2022-01-21 14:00:00 +0000 UTC;5.16;Clouds
2022-01-21 15:00:00 +0000 UTC;3.94;Clouds
2022-01-21 16:00:00 +0000 UTC;2.6;Clouds
2022-01-21 17:00:00 +0000 UTC;0.21;Clouds
2022-01-21 18:00:00 +0000 UTC;0.7;Clouds
2022-01-21 19:00:00 +0000 UTC;2.28;Clouds
2022-01-21 20:00:00 +0000 UTC;1.63;Clouds
2022-01-21 21:00:00 +0000 UTC;0.85;Clouds
2022-01-21 22:00:00 +0000 UTC;0.11;Clouds
2022-01-21 23:00:00 +0000 UTC;-1.69;Clouds
2022-01-22 00:00:00 +0000 UTC;-0.49;Clouds
2022-01-22 01:00:00 +0000 UTC;-0.83;Clouds
2022-01-22 02:00:00 +0000 UTC;-2.14;Clouds
2022-01-22 03:00:00 +0000 UTC;-2.14;Clouds
2022-01-22 04:00:00 +0000 UTC;-2.14;Clouds
2022-01-22 05:00:00 +0000 UTC;-2.13;Clouds
2022-01-22 06:00:00 +0000 UTC;-1.83;Clouds
2022-01-22 07:00:00 +0000 UTC;-1.57;Clouds
2022-01-22 08:00:00 +0000 UTC;-1.53;Clouds
2022-01-22 09:00:00 +0000 UTC;-0.75;Clouds
2022-01-22 10:00:00 +0000 UTC;-0.06;Clouds
2022-01-22 11:00:00 +0000 UTC;0.61;Clouds
2022-01-22 12:00:00 +0000 UTC;2.64;Clouds
2022-01-22 13:00:00 +0000 UTC;2.34;Clouds
2022-01-22 14:00:00 +0000 UTC;2.37;Clouds
2022-01-22 15:00:00 +0000 UTC;2.36;Clouds
2022-01-22 16:00:00 +0000 UTC;2.49;Clouds
2022-01-22 17:00:00 +0000 UTC;2.66;Clouds
2022-01-22 18:00:00 +0000 UTC;3.12;Clouds
2022-01-22 19:00:00 +0000 UTC;2.83;Clouds
2022-01-22 20:00:00 +0000 UTC;2.85;Clouds
2022-01-22 21:00:00 +0000 UTC;1.36;Clouds
2022-01-22 22:00:00 +0000 UTC;1.5;Clouds
2022-01-22 23:00:00 +0000 UTC;1.87;Clouds
2022-01-23 00:00:00 +0000 UTC;2.88;Clouds
2022-01-23 01:00:00 +0000 UTC;1.27;Clouds
2022-01-23 02:00:00 +0000 UTC;2.4;Clouds
2022-01-23 03:00:00 +0000 UTC;2.31;Clouds
2022-01-23 04:00:00 +0000 UTC;2.23;Clouds
2022-01-23 05:00:00 +0000 UTC;2.61;Clouds
2022-01-23 06:00:00 +0000 UTC;2.8;Clouds
2022-01-23 07:00:00 +0000 UTC;3.2;Clouds
2022-01-23 08:00:00 +0000 UTC;3.62;Clouds
2022-01-23 09:00:00 +0000 UTC;4.36;Clouds
2022-01-23 10:00:00 +0000 UTC;4.65;Clouds
2022-01-23 11:00:00 +0000 UTC;4.93;Clouds
2022-01-23 12:00:00 +0000 UTC;5.68;Clouds
2022-01-23 13:00:00 +0000 UTC;5.71;Clouds
2022-01-23 14:00:00 +0000 UTC;5.82;Clouds
2022-01-23 15:00:00 +0000 UTC;5.98;Clouds
2022-01-23 16:00:00 +0000 UTC;5.71;Clouds
2022-01-23 17:00:00 +0000 UTC;5.52;Clouds
2022-01-23 18:00:00 +0000 UTC;5.51;Clouds
2022-01-23 19:00:00 +0000 UTC;5.21;Clouds
2022-01-23 20:00:00 +0000 UTC;5.13;Clouds
2022-01-23 21:00:00 +0000 UTC;5.13;Clouds
2022-01-23 22:00:00 +0000 UTC;5.41;Clouds
2022-01-23 23:00:00 +0000 UTC;5.69;Clouds
2022-01-24 00:00:00 +0000 UTC;5.69;Clouds
2022-01-24 01:00:00 +0000 UTC;5.52;Clouds
2022-01-24 02:00:00 +0000 UTC;5.83;Clouds
2022-01-24 03:00:00 +0000 UTC;4.92;Clouds
2022-01-24 04:00:00 +0000 UTC;4.92;Clouds
2022-01-24 05:00:00 +0000 UTC;5.01;Clouds
2022-01-24 06:00:00 +0000 UTC;4.45;Clouds
2022-01-24 07:00:00 +0000 UTC;4.34;Clouds
2022-01-24 08:00:00 +0000 UTC;4.36;Clouds
2022-01-24 09:00:00 +0000 UTC;4.37;Clouds
2022-01-24 10:00:00 +0000 UTC;5.38;Clouds
2022-01-24 11:00:00 +0000 UTC;5.02;Clouds
2022-01-24 12:00:00 +0000 UTC;4.47;Clouds
2022-01-24 13:00:00 +0000 UTC;4.49;Clouds
2022-01-24 14:00:00 +0000 UTC;4.78;Clouds
2022-01-24 15:00:00 +0000 UTC;4.76;Clouds
2022-01-24 16:00:00 +0000 UTC;4.95;Clouds
2022-01-24 17:00:00 +0000 UTC;5.11;Clouds
2022-01-24 18:00:00 +0000 UTC;5.13;Clouds
2022-01-24 19:00:00 +0000 UTC;5.41;Clouds
2022-01-24 20:00:00 +0000 UTC;6.04;Clouds
2022-01-24 21:00:00 +0000 UTC;5.84;Clouds
2022-01-24 22:00:00 +0000 UTC;6;Clouds
2022-01-24 23:00:00 +0000 UTC;5.98;Clouds
2022-01-25 00:00:00 +0000 UTC;5.85;Clouds
2022-01-25 01:00:00 +0000 UTC;5.79;Clouds
2022-01-25 02:00:00 +0000 UTC;4.81;Clouds
2022-01-25 03:00:00 +0000 UTC;3.89;Clear
2022-01-25 04:00:00 +0000 UTC;3.12;Clear
2022-01-25 05:00:00 +0000 UTC;1.91;Clear
2022-01-25 06:00:00 +0000 UTC;2.89;Clear
2022-01-25 07:00:00 +0000 UTC;1.65;Clear
2022-01-25 08:00:00 +0000 UTC;4.09;Clear
2022-01-25 09:00:00 +0000 UTC;1.29;Clear
2022-01-25 10:00:00 +0000 UTC;4.91;Clear
2022-01-25 11:00:00 +0000 UTC;5.67;Clear
2022-01-25 12:00:00 +0000 UTC;6.54;Clear
2022-01-25 13:00:00 +0000 UTC;5.77;Clear
2022-01-25 14:00:00 +0000 UTC;5.76;Clear
2022-01-25 15:00:00 +0000 UTC;4.13;Clear
2022-01-25 16:00:00 +0000 UTC;2.76;Clear
2022-01-25 17:00:00 +0000 UTC;0.96;Clear
2022-01-25 18:00:00 +0000 UTC;3.89;Clear
2022-01-25 19:00:00 +0000 UTC;3.96;Clouds
2022-01-25 20:00:00 +0000 UTC;4.13;Clouds
2022-01-25 21:00:00 +0000 UTC;4.03;Clouds
2022-01-25 22:00:00 +0000 UTC;5.16;Clouds
2022-01-25 23:00:00 +0000 UTC;4.49;Rain
2022-01-26 00:00:00 +0000 UTC;4.81;Clouds
2022-01-26 01:00:00 +0000 UTC;5.19;Rain
2022-01-26 02:00:00 +0000 UTC;4.92;Rain
2022-01-26 03:00:00 +0000 UTC;4.92;Rain
2022-01-26 04:00:00 +0000 UTC;4.93;Rain
2022-01-26 05:00:00 +0000 UTC;4.93;Rain
2022-01-26 06:00:00 +0000 UTC;4.98;Rain
2022-01-26 07:00:00 +0000 UTC;4.97;Rain
2022-01-26 08:00:00 +0000 UTC;4.98;Rain
2022-01-26 09:00:00 +0000 UTC;4.95;Clouds
2022-01-26 10:00:00 +0000 UTC;5.65;Clouds
2022-01-26 11:00:00 +0000 UTC;5.91;Clouds
2022-01-26 12:00:00 +0000 UTC;6.17;Clear
2022-01-26 13:00:00 +0000 UTC;6.14;Clear
2022-01-26 14:00:00 +0000 UTC;6.13;Clouds
2022-01-26 15:00:00 +0000 UTC;5.13;Clear
2022-01-26 16:00:00 +0000 UTC;4.84;Clear
2022-01-26 17:00:00 +0000 UTC;5.14;Clouds
2022-01-26 18:00:00 +0000 UTC;5.52;Clouds
2022-01-26 19:00:00 +0000 UTC;5.15;Clouds
2022-01-26 20:00:00 +0000 UTC;5.15;Clouds
2022-01-26 21:00:00 +0000 UTC;5.12;Clouds
2022-01-26 22:00:00 +0000 UTC;5.55;Clouds
2022-01-26 23:00:00 +0000 UTC;5.11;Clouds
2022-01-27 00:00:00 +0000 UTC;4.93;Rain
2022-01-27 01:00:00 +0000 UTC;4.63;Rain
2022-01-27 02:00:00 +0000 UTC;4.92;Rain
2022-01-27 03:00:00 +0000 UTC;4.95;Rain
2022-01-27 04:00:00 +0000 UTC;5.37;Rain
2022-01-27 05:00:00 +0000 UTC;5.65;Rain
2022-01-27 06:00:00 +0000 UTC;5.99;Rain
2022-01-27 07:00:00 +0000 UTC;5.87;Rain
2022-01-27 08:00:00 +0000 UTC;6.06;Rain
2022-01-27 09:00:00 +0000 UTC;5.72;Rain
2022-01-27 10:00:00 +0000 UTC;6.04;Rain
2022-01-27 11:00:00 +0000 UTC;6.35;Clear
2022-01-27 12:00:00 +0000 UTC;6.09;Clouds
2022-01-27 13:00:00 +0000 UTC;6.04;Clouds
2022-01-27 14:00:00 +0000 UTC;5.87;Clear
2022-01-27 15:00:00 +0000 UTC;6.47;Clouds
2022-01-27 16:00:00 +0000 UTC;5.54;Clouds
2022-01-27 17:00:00 +0000 UTC;5.58;Rain
2022-01-27 18:00:00 +0000 UTC;5.24;Rain
2022-01-27 19:00:00 +0000 UTC;4.64;Clouds
2022-01-27 20:00:00 +0000 UTC;5.82;Clouds
2022-01-27 21:00:00 +0000 UTC;5.12;Clouds
2022-01-27 22:00:00 +0000 UTC;5.33;Clouds
2022-01-27 23:00:00 +0000 UTC;4.23;Clouds
2022-01-28 00:00:00 +0000 UTC;4.46;Clouds
2022-01-28 01:00:00 +0000 UTC;3.58;Clouds
2022-01-28 02:00:00 +0000 UTC;4.18;Clouds
2022-01-28 03:00:00 +0000 UTC;3.96;Clouds
2022-01-28 04:00:00 +0000 UTC;3.85;Clouds
2022-01-28 05:00:00 +0000 UTC;4.42;Clouds
2022-01-28 06:00:00 +0000 UTC;3.61;Clouds
2022-01-28 07:00:00 +0000 UTC;1.95;Clear
2022-01-28 08:00:00 +0000 UTC;2.76;Clear
2022-01-28 09:00:00 +0000 UTC;3.58;Clear
2022-01-28 10:00:00 +0000 UTC;4.04;Clear
2022-01-28 11:00:00 +0000 UTC;5.36;Clear
2022-01-28 12:00:00 +0000 UTC;5.51;Clear
2022-01-28 13:00:00 +0000 UTC;5.67;Clear
2022-01-28 14:00:00 +0000 UTC;4.93;Clear
2022-01-28 15:00:00 +0000 UTC;4.15;Clear
2022-01-28 16:00:00 +0000 UTC;3.12;Clouds
2022-01-28 17:00:00 +0000 UTC;3.03;Clouds
2022-01-28 18:00:00 +0000 UTC;2.24;Clouds
2022-01-28 19:00:00 +0000 UTC;2.71;Clouds
2022-01-28 20:00:00 +0000 UTC;3.25;Clouds
2022-01-28 21:00:00 +0000 UTC;3.48;Clouds
2022-01-28 22:00:00 +0000 UTC;3.48;Clouds
2022-01-28 23:00:00 +0000 UTC;3.42;Rain
2022-01-29 00:00:00 +0000 UTC;3.46;Rain
2022-01-29 01:00:00 +0000 UTC;3.46;Rain
2022-01-29 02:00:00 +0000 UTC;3.92;Rain
2022-01-29 03:00:00 +0000 UTC;4.04;Rain
2022-01-29 04:00:00 +0000 UTC;4.53;Rain
2022-01-29 05:00:00 +0000 UTC;4.92;Rain
2022-01-29 06:00:00 +0000 UTC;5.44;Rain
2022-01-29 07:00:00 +0000 UTC;5.84;Rain
2022-01-29 08:00:00 +0000 UTC;5.87;Rain
2022-01-29 09:00:00 +0000 UTC;6.41;Rain
2022-01-29 10:00:00 +0000 UTC;6.43;Rain
2022-01-29 11:00:00 +0000 UTC;6.71;Rain
2022-01-29 12:00:00 +0000 UTC;6.73;Rain
2022-01-29 13:00:00 +0000 UTC;6.26;Rain
2022-01-29 14:00:00 +0000 UTC;6.44;Rain
2022-01-29 15:00:00 +0000 UTC;6.9;Rain
2022-01-29 16:00:00 +0000 UTC;7.06;Rain
2022-01-29 17:00:00 +0000 UTC;6.74;Rain
2022-01-29 18:00:00 +0000 UTC;7.09;Rain
2022-01-29 19:00:00 +0000 UTC;5.75;Clouds
2022-01-29 20:00:00 +0000 UTC;5.61;Clear
2022-01-29 21:00:00 +0000 UTC;6.01;Clear
2022-01-29 22:00:00 +0000 UTC;5.31;Clear
2022-01-29 23:00:00 +0000 UTC;4.58;Clear
2022-01-30 00:00:00 +0000 UTC;4.27;Clouds
2022-01-30 01:00:00 +0000 UTC;4.71;Clear
2022-01-30 02:00:00 +0000 UTC;5.01;Clouds
2022-01-30 03:00:00 +0000 UTC;5.4;Clouds
2022-01-30 04:00:00 +0000 UTC;6.51;Clouds
2022-01-30 05:00:00 +0000 UTC;6.51;Clouds
2022-01-30 06:00:00 +0000 UTC;6.37;Clear
2022-01-30 07:00:00 +0000 UTC;6.05;Clouds
2022-01-30 08:00:00 +0000 UTC;6.23;Clear
2022-01-30 09:00:00 +0000 UTC;6.58;Clear
2022-01-30 10:00:00 +0000 UTC;7.11;Clouds
2022-01-30 11:00:00 +0000 UTC;7.04;Clear
2022-01-30 12:00:00 +0000 UTC;6.8;Clear
2022-01-30 13:00:00 +0000 UTC;6.59;Clear
2022-01-30 14:00:00 +0000 UTC;6.14;Clear
2022-01-30 15:00:00 +0000 UTC;4.61;Clear
2022-01-30 16:00:00 +0000 UTC;4.23;Clear
2022-01-30 17:00:00 +0000 UTC;2.09;Clear
2022-01-30 18:00:00 +0000 UTC;2.2;Clear
2022-01-30 19:00:00 +0000 UTC;2.05;Clear
2022-01-30 20:00:00 +0000 UTC;2.42;Clouds
2022-01-30 21:00:00 +0000 UTC;1.69;Clouds
2022-01-30 22:00:00 +0000 UTC;1.23;Clouds
2022-01-30 23:00:00 +0000 UTC;-2.28;Clouds
2022-01-31 00:00:00 +0000 UTC;0.09;Clouds
2022-01-31 01:00:00 +0000 UTC;-0.63;Clouds
2022-01-31 02:00:00 +0000 UTC;-1.37;Clouds
2022-01-31 03:00:00 +0000 UTC;-1.21;Clouds
2022-01-31 04:00:00 +0000 UTC;-1.88;Clouds
2022-01-31 05:00:00 +0000 UTC;-1.94;Clouds
2022-01-31 06:00:00 +0000 UTC;-1.84;Clouds
2022-01-31 07:00:00 +0000 UTC;-1.87;Clouds
2022-01-31 08:00:00 +0000 UTC;-2.38;Clouds
2022-01-31 09:00:00 +0000 UTC;-1.79;Clouds
2022-01-31 10:00:00 +0000 UTC;-0.91;Clouds
2022-01-31 11:00:00 +0000 UTC;0.55;Clouds
2022-01-31 12:00:00 +0000 UTC;0.94;Clouds
2022-01-31 13:00:00 +0000 UTC;0.72;Clouds
2022-01-31 14:00:00 +0000 UTC;0.52;Clouds
2022-01-31 15:00:00 +0000 UTC;-0.19;Clouds
2022-01-31 16:00:00 +0000 UTC;-0.8;Clouds
2022-01-31 17:00:00 +0000 UTC;0.23;Clouds
2022-01-31 18:00:00 +0000 UTC;-0.09;Clouds
2022-01-31 19:00:00 +0000 UTC;0.07;Clouds
2022-01-31 20:00:00 +0000 UTC;-0.69;Clouds
2022-01-31 21:00:00 +0000 UTC;-1.34;Clouds
2022-01-31 22:00:00 +0000 UTC;-1.06;Clouds
2022-01-31 23:00:00 +0000 UTC;-0.86;Clouds
2022-02-01 00:00:00 +0000 UTC;0.65;Clouds
2022-02-01 01:00:00 +0000 UTC;0.38;Snow
2022-02-01 02:00:00 +0000 UTC;1.38;Snow
2022-02-01 03:00:00 +0000 UTC;1.01;Snow
2022-02-01 04:00:00 +0000 UTC;2.36;Clouds
2022-02-01 05:00:00 +0000 UTC;1.48;Clouds
2022-02-01 06:00:00 +0000 UTC;1.71;Clouds
2022-02-01 07:00:00 +0000 UTC;-1.58;Clouds
2022-02-01 08:00:00 +0000 UTC;0.56;Clouds
2022-02-01 09:00:00 +0000 UTC;1.25;Clouds
2022-02-01 10:00:00 +0000 UTC;0.82;Snow
2022-02-01 11:00:00 +0000 UTC;-0.46;Snow
2022-02-01 12:00:00 +0000 UTC;-0.46;Snow
2022-02-01 13:00:00 +0000 UTC;-0.63;Snow
2022-02-01 14:00:00 +0000 UTC;-0.44;Snow
2022-02-01 15:00:00 +0000 UTC;-0.45;Snow
2022-02-01 16:00:00 +0000 UTC;-0.45;Snow
2022-02-01 17:00:00 +0000 UTC;-0.63;Clouds
2022-02-01 18:00:00 +0000 UTC;-0.92;Clouds
2022-02-01 19:00:00 +0000 UTC;-1.41;Clouds
2022-02-01 20:00:00 +0000 UTC;-0.48;Clouds
2022-02-01 21:00:00 +0000 UTC;-1.42;Clouds
2022-02-01 22:00:00 +0000 UTC;-1.77;Clouds
2022-02-01 23:00:00 +0000 UTC;-0.65;Snow
2022-02-02 00:00:00 +0000 UTC;-1.44;Clouds
2022-02-02 01:00:00 +0000 UTC;-0.69;Clouds
2022-02-02 02:00:00 +0000 UTC;-0.66;Clouds
2022-02-02 03:00:00 +0000 UTC;-0.68;Clouds
2022-02-02 04:00:00 +0000 UTC;-1.46;Clouds
2022-02-02 05:00:00 +0000 UTC;-1.29;Clouds
2022-02-02 06:00:00 +0000 UTC;-1.57;Clouds
2022-02-02 07:00:00 +0000 UTC;-2.18;Clouds
2022-02-02 08:00:00 +0000 UTC;-1.98;Clouds
2022-02-02 09:00:00 +0000 UTC;-1.76;Clouds
2022-02-02 10:00:00 +0000 UTC;-1.44;Clouds
2022-02-02 11:00:00 +0000 UTC;-0.93;Clear
2022-02-02 12:00:00 +0000 UTC;-0.45;Clouds
2022-02-02 13:00:00 +0000 UTC;0.3;Clouds
2022-02-02 14:00:00 +0000 UTC;0.96;Rain
2022-02-02 15:00:00 +0000 UTC;-1.21;Clouds
2022-02-02 16:00:00 +0000 UTC;-1.71;Clouds
2022-02-02 17:00:00 +0000 UTC;-2.25;Clouds
2022-02-02 18:00:00 +0000 UTC;-2.19;Clouds
2022-02-02 19:00:00 +0000 UTC;-4.08;Clouds
2022-02-02 20:00:00 +0000 UTC;-1.34;Clouds
2022-02-02 21:00:00 +0000 UTC;-2.24;Clouds
2022-02-02 22:00:00 +0000 UTC;1.73;Clouds
2022-02-02 23:00:00 +0000 UTC;1.52;Rain
2022-02-03 00:00:00 +0000 UTC;1.83;Rain
2022-02-03 01:00:00 +0000 UTC;2.58;Rain
2022-02-03 02:00:00 +0000 UTC;2.41;Rain
2022-02-03 03:00:00 +0000 UTC;3.22;Rain
2022-02-03 04:00:00 +0000 UTC;2.35;Rain
2022-02-03 05:00:00 +0000 UTC;1.17;Rain
2022-02-03 06:00:00 +0000 UTC;0.03;Rain
2022-02-03 07:00:00 +0000 UTC;1.23;Rain
2022-02-03 08:00:00 +0000 UTC;0.92;Rain
2022-02-03 09:00:00 +0000 UTC;1.49;Rain
2022-02-03 10:00:00 +0000 UTC;2.48;Rain
2022-02-03 11:00:00 +0000 UTC;2.26;Rain
2022-02-03 12:00:00 +0000 UTC;3.11;Rain
2022-02-03 13:00:00 +0000 UTC;3.11;Rain
2022-02-03 14:00:00 +0000 UTC;3.12;Rain
2022-02-03 15:00:00 +0000 UTC;3.12;Rain
2022-02-03 16:00:00 +0000 UTC;3.32;Rain
2022-02-03 17:00:00 +0000 UTC;3.9;Rain
2022-02-03 18:00:00 +0000 UTC;4.62;Rain
2022-02-03 19:00:00 +0000 UTC;3.2;Rain
2022-02-03 20:00:00 +0000 UTC;4.94;Rain
2022-02-03 21:00:00 +0000 UTC;4.94;Rain
2022-02-03 22:00:00 +0000 UTC;5.25;Clouds
2022-02-03 23:00:00 +0000 UTC;5.06;Clouds
2022-02-04 00:00:00 +0000 UTC;5.2;Clouds
2022-02-04 01:00:00 +0000 UTC;5.21;Rain
2022-02-04 02:00:00 +0000 UTC;5.19;Rain
2022-02-04 03:00:00 +0000 UTC;5.09;Clouds
2022-02-04 04:00:00 +0000 UTC;4.84;Clouds
2022-02-04 05:00:00 +0000 UTC;5.38;Clouds
2022-02-04 06:00:00 +0000 UTC;4.95;Clouds
2022-02-04 07:00:00 +0000 UTC;4.66;Rain
2022-02-04 08:00:00 +0000 UTC;4.95;Rain
2022-02-04 09:00:00 +0000 UTC;4.93;Rain
2022-02-04 10:00:00 +0000 UTC;5.21;Rain
2022-02-04 11:00:00 +0000 UTC;4.82;Rain
2022-02-04 12:00:00 +0000 UTC;4.62;Rain
2022-02-04 13:00:00 +0000 UTC;4.13;Rain
2022-02-04 14:00:00 +0000 UTC;3.43;Rain
2022-02-04 15:00:00 +0000 UTC;2.39;Rain
2022-02-04 16:00:00 +0000 UTC;2.43;Rain
2022-02-04 17:00:00 +0000 UTC;1.64;Snow
2022-02-04 18:00:00 +0000 UTC;2.42;Rain
2022-02-04 19:00:00 +0000 UTC;2.79;Clouds
2022-02-04 20:00:00 +0000 UTC;2.97;Clouds
2022-02-04 21:00:00 +0000 UTC;1.85;Clouds
2022-02-04 22:00:00 +0000 UTC;2.55;Clouds
2022-02-04 23:00:00 +0000 UTC;2.55;Clouds
2022-02-05 00:00:00 +0000 UTC;2.52;Clouds
2022-02-05 01:00:00 +0000 UTC;2.56;Clouds
2022-02-05 02:00:00 +0000 UTC;2.28;Clouds
2022-02-05 03:00:00 +0000 UTC;2.54;Clouds
2022-02-05 04:00:00 +0000 UTC;3.04;Clouds
2022-02-05 05:00:00 +0000 UTC;2.95;Clouds
2022-02-05 06:00:00 +0000 UTC;3.31;Clouds
2022-02-05 07:00:00 +0000 UTC;3.62;Clouds
2022-02-05 08:00:00 +0000 UTC;4.07;Clouds
2022-02-05 09:00:00 +0000 UTC;4.19;Clouds
2022-02-05 10:00:00 +0000 UTC;4.2;Clouds
2022-02-05 11:00:00 +0000 UTC;4.17;Clouds
2022-02-05 12:00:00 +0000 UTC;4.22;Clouds
2022-02-05 13:00:00 +0000 UTC;4.43;Clouds
2022-02-05 14:00:00 +0000 UTC;3.89;Clouds
2022-02-05 15:00:00 +0000 UTC;3.73;Clouds
2022-02-05 16:00:00 +0000 UTC;4.18;Clouds
2022-02-05 17:00:00 +0000 UTC;3.91;Clouds
2022-02-05 18:00:00 +0000 UTC;4.03;Clouds
2022-02-05 19:00:00 +0000 UTC;3.84;Rain
2022-02-05 20:00:00 +0000 UTC;4.03;Rain
2022-02-05 21:00:00 +0000 UTC;4.02;Rain
2022-02-05 22:00:00 +0000 UTC;4.03;Rain
2022-02-05 23:00:00 +0000 UTC;4.31;Rain
2022-02-06 00:00:00 +0000 UTC;4.63;Rain
2022-02-06 01:00:00 +0000 UTC;4.69;Rain
2022-02-06 02:00:00 +0000 UTC;3.84;Rain
2022-02-06 03:00:00 +0000 UTC;3.68;Clouds
2022-02-06 04:00:00 +0000 UTC;3.39;Clouds
2022-02-06 05:00:00 +0000 UTC;2.45;Clouds
2022-02-06 06:00:00 +0000 UTC;2.81;Clouds
2022-02-06 07:00:00 +0000 UTC;1.76;Clouds
2022-02-06 08:00:00 +0000 UTC;3.11;Clouds
2022-02-06 09:00:00 +0000 UTC;2.99;Clouds
2022-02-06 10:00:00 +0000 UTC;3.59;Rain
2022-02-06 11:00:00 +0000 UTC;3.06;Rain
2022-02-06 12:00:00 +0000 UTC;3.11;Clouds
2022-02-06 13:00:00 +0000 UTC;3.86;Clouds
2022-02-06 14:00:00 +0000 UTC;1.7;Rain
2022-02-06 15:00:00 +0000 UTC;2.5;Clouds
2022-02-06 16:00:00 +0000 UTC;1.76;Snow
2022-02-06 17:00:00 +0000 UTC;1.95;Rain
2022-02-06 18:00:00 +0000 UTC;1.95;Rain
2022-02-06 19:00:00 +0000 UTC;2.96;Rain
2022-02-06 20:00:00 +0000 UTC;2.98;Clouds
2022-02-06 21:00:00 +0000 UTC;2.97;Clouds
2022-02-06 22:00:00 +0000 UTC;2.49;Clouds
2022-02-06 23:00:00 +0000 UTC;1.75;Clouds
2022-02-07 00:00:00 +0000 UTC;2.37;Clouds
2022-02-07 01:00:00 +0000 UTC;1.74;Clear
2022-02-07 02:00:00 +0000 UTC;1.72;Clear
2022-02-07 03:00:00 +0000 UTC;2.37;Clear
2022-02-07 04:00:00 +0000 UTC;2.14;Clear
2022-02-07 05:00:00 +0000 UTC;1.25;Clear
2022-02-07 06:00:00 +0000 UTC;2.88;Clear
2022-02-07 07:00:00 +0000 UTC;2.23;Clear
2022-02-07 08:00:00 +0000 UTC;4.07;Clear
2022-02-07 09:00:00 +0000 UTC;4.76;Clear
2022-02-07 10:00:00 +0000 UTC;4.94;Clouds
2022-02-07 11:00:00 +0000 UTC;5.55;Clouds
2022-02-07 12:00:00 +0000 UTC;6.24;Clear
2022-02-07 13:00:00 +0000 UTC;6.29;Clear
2022-02-07 14:00:00 +0000 UTC;6.27;Clear
2022-02-07 15:00:00 +0000 UTC;5.6;Clear
2022-02-07 16:00:00 +0000 UTC;4.21;Clear
2022-02-07 17:00:00 +0000 UTC;2.38;Clear
2022-02-07 18:00:00 +0000 UTC;3.87;Clouds
2022-02-07 19:00:00 +0000 UTC;1.36;Clouds
2022-02-07 20:00:00 +0000 UTC;3.68;Clear
2022-02-07 21:00:00 +0000 UTC;3.16;Clouds
2022-02-07 22:00:00 +0000 UTC;3.52;Clouds
2022-02-07 23:00:00 +0000 UTC;3.44;Clouds
2022-02-08 00:00:00 +0000 UTC;3.47;Clouds
2022-02-08 01:00:00 +0000 UTC;3.92;Clouds
2022-02-08 02:00:00 +0000 UTC;3.85;Rain
2022-02-08 03:00:00 +0000 UTC;3.74;Rain
2022-02-08 04:00:00 +0000 UTC;4.35;Rain
2022-02-08 05:00:00 +0000 UTC;4.82;Rain
2022-02-08 06:00:00 +0000 UTC;5.61;Rain
2022-02-08 07:00:00 +0000 UTC;5.84;Clouds
2022-02-08 08:00:00 +0000 UTC;5.52;Clouds
2022-02-08 09:00:00 +0000 UTC;5.85;Clouds
2022-02-08 10:00:00 +0000 UTC;6.46;Clear
2022-02-08 11:00:00 +0000 UTC;6.76;Rain
2022-02-08 12:00:00 +0000 UTC;7.04;Clear
2022-02-08 13:00:00 +0000 UTC;6.81;Clear
2022-02-08 14:00:00 +0000 UTC;6.4;Clear
2022-02-08 15:00:00 +0000 UTC;6.04;Clear
2022-02-08 16:00:00 +0000 UTC;5.12;Clear
2022-02-08 17:00:00 +0000 UTC;4.56;Clear
2022-02-08 18:00:00 +0000 UTC;4.81;Clear
2022-02-08 19:00:00 +0000 UTC;4.63;Clear
2022-02-08 20:00:00 +0000 UTC;4.49;Clear
2022-02-08 21:00:00 +0000 UTC;3.53;Clouds
2022-02-08 22:00:00 +0000 UTC;4.14;Clouds
2022-02-08 23:00:00 +0000 UTC;4.03;Clouds
2022-02-09 00:00:00 +0000 UTC;3.77;Clouds
2022-02-09 01:00:00 +0000 UTC;4.03;Clouds
2022-02-09 02:00:00 +0000 UTC;4.04;Clouds
2022-02-09 03:00:00 +0000 UTC;4.03;Clouds
